# time,x(N),y(E),z(D),psi
4.391107120660119989e+00,1.698773122258159907e+00,3.995507678737539835e-03,-5.196145428044699699e+00,-7.406519943121580019e-01
4.408308023606929638e+00,1.696816481936560095e+00,4.861396956335250347e-02,-5.196707312899220277e+00,-7.396888604935789591e-01
4.425508926553740174e+00,1.694285644162480065e+00,9.324789904809220598e-02,-5.196517172243930283e+00,-7.385413735865590246e-01
4.442709829500549823e+00,1.691182867711849891e+00,1.378548850600410103e-01,-5.195574346083439821e+00,-7.372114046642519458e-01
4.459910732447360360e+00,1.687510563175729894e+00,1.823925025634360042e-01,-5.193877373991149682e+00,-7.357005255372639496e-01
4.477111635394170008e+00,1.683271292148480036e+00,2.268183281063010093e-01,-5.191423994788520346e+00,-7.340100441025599887e-01
4.494312538340979657e+00,1.678467766336789957e+00,2.710899553680540253e-01,-5.188211146521550354e+00,-7.321410330309879866e-01
4.511513441287790194e+00,1.673102846594860083e+00,3.151650107020230185e-01,-5.184234966733540340e+00,-7.300943531539919595e-01
4.528714344234599842e+00,1.667179541889719951e+00,3.590011686670099844e-01,-5.179490793032989870e+00,-7.278706726332000443e-01
4.545915247181410379e+00,1.660701008200530016e+00,4.025561675423329766e-01,-5.173973163954239674e+00,-7.254704827806780498e-01
4.563116150128210258e+00,1.653670556535129954e+00,4.457878311397520110e-01,-5.167675784166450015e+00,-7.228941994411930416e-01
4.580317053075019906e+00,1.646091760398000092e+00,4.886541706056780066e-01,-5.160591096368979613e+00,-7.201432597284329606e-01
4.597517956021830443e+00,1.637968319677979956e+00,5.311133200963800149e-01,-5.152710784232779950e+00,-7.172185930690190281e-01
4.614718858968640092e+00,1.629303363906879909e+00,5.731239470606710462e-01,-5.144026277043580286e+00,-7.149700098118989544e-01
4.631919761915449740e+00,1.620095236991009990e+00,6.146490265900439454e-01,-5.134528104240209778e+00,-7.132879822928620550e-01
