# time,x(N),y(E),z(D),psi
6.487811216645750001e+00,3.447663841812610208e+00,-6.250934521270470334e-01,-1.972932984344089924e+00,2.853142831615569919e-01
6.532490657940620338e+00,3.461503249445040176e+00,-5.272526100641009572e-01,-1.943294329429710032e+00,2.745117298563760078e-01
6.577170099235499556e+00,3.473138269338800210e+00,-4.304287363461539728e-01,-1.915658644905060104e+00,2.632667766626969885e-01
6.621849540530369893e+00,3.482667282098870221e+00,-3.346146698878200154e-01,-1.890000463320639978e+00,2.517450318735710013e-01
6.666528981825240230e+00,3.490131124608680135e+00,-2.397853061916800088e-01,-1.866298036408160055e+00,2.400518632672410113e-01
6.711208423120120337e+00,3.495529588588699887e+00,-1.459010126470690061e-01,-1.844535533543010031e+00,2.282556822919259987e-01
6.755887864414989785e+00,3.498834483189329880e+00,-5.291352164456829960e-02,-1.824700591664250027e+00,2.164090467903740100e-01
6.800567305709860122e+00,3.500000034885319966e+00,3.923311503618959889e-02,-1.806785495900040006e+00,2.045322062922519946e-01
6.845246747004729571e+00,3.498969703745200110e+00,1.305990172315669995e-01,-1.790784333728290045e+00,1.926581487523620073e-01
6.889926188299609677e+00,3.495681853181909826e+00,2.212489939151419949e-01,-1.776694288492330021e+00,1.807795009148019938e-01
6.934605629594480014e+00,3.490072237999669813e+00,3.112502623618830233e-01,-1.764513348288309968e+00,1.689284629667910098e-01
6.979285070889350351e+00,3.482077610159150183e+00,4.006736277226030096e-01,-1.754241227823170046e+00,1.570765333531130015e-01
7.023964512184229569e+00,3.471635086890179966e+00,4.895917671705879992e-01,-1.745879178441670065e+00,1.452691238014260089e-01
7.068643953479099906e+00,3.458686633805879929e+00,5.780805092579720528e-01,-1.739426970205599998e+00,1.334497725083710062e-01
7.113323394773970243e+00,3.443133862915369825e+00,6.662101365294820221e-01,-1.734891081040919936e+00,1.238326128714209995e-01
7.158002836068850350e+00,3.424555728592929782e+00,7.539789594721789667e-01,-1.732281834826880029e+00,1.200499917633939956e-01
7.202682277363719798e+00,3.402232235786339931e+00,8.412720245250659978e-01,-1.731619484636260031e+00,1.221301004782889971e-01
7.247361718658590135e+00,3.375558434704470034e+00,9.279193961574310201e-01,-1.732941001257940039e+00,1.283106369349329978e-01
7.292041159953459584e+00,3.344165225157420096e+00,1.013743637521099972e+00,-1.736277521654199907e+00,1.371551460910090114e-01
7.336720601248339690e+00,3.307851905375959856e+00,1.098575966095439949e+00,-1.741649221488049903e+00,1.475029353046549974e-01
7.381400042543210027e+00,3.266520961030160208e+00,1.182259519693130034e+00,-1.749073764192079938e+00,1.587186444839560062e-01
7.426079483838080364e+00,3.220129135110330054e+00,1.264645750289580040e+00,-1.758569630887959923e+00,1.704214159306829957e-01
7.470758925132959583e+00,3.168668873521490070e+00,1.345594135487409915e+00,-1.770159518407590005e+00,1.824019610995009921e-01
7.515438366427829919e+00,3.112157362859320209e+00,1.424971766853269983e+00,-1.783874687556920025e+00,1.945345517635179988e-01
7.560117807722700256e+00,3.050635397146820083e+00,1.502654955008309923e+00,-1.799762440658180029e+00,2.067523556909360016e-01
7.604797249017580363e+00,2.984168816115190026e+00,1.578531201378599924e+00,-1.817901403610499900e+00,2.190101530929189910e-01
7.649476690312449811e+00,2.912857044446309995e+00,1.652502371215049948e+00,-1.838423250054290081e+00,2.312898278434510069e-01
7.694156131607320148e+00,2.836844658853669987e+00,1.724487617821079954e+00,-1.861550408570739945e+00,2.435740549127869969e-01
7.738835572902200255e+00,2.756345894848939881e+00,1.794427676613080003e+00,-1.887644385074110032e+00,2.558735110791999778e-01
7.783515014197069704e+00,2.671679832151609979e+00,1.862288830692510055e+00,-1.917281012446290012e+00,2.682033468275439869e-01
